N_unmapped	1274175	1274175	1274175
N_multimapping	1737887	1737887	1737887
N_noFeature	2293417	32967643	2566725
N_ambiguous	3858895	99850	769460
ENSMUSG00000104478	0	0	0
ENSMUSG00000104385	0	0	0
ENSMUSG00000101231	0	0	0
ENSMUSG00000102135	1	0	1
ENSMUSG00000103282	0	0	0
ENSMUSG00000101097	0	0	0
ENSMUSG00000100764	0	1	2
ENSMUSG00000102534	0	0	0
ENSMUSG00000100831	0	0	0
ENSMUSG00000100884	0	0	0
ENSMUSG00000100635	1	2	1
ENSMUSG00000102213	0	0	0
ENSMUSG00000100480	7	0	7
ENSMUSG00000089037	0	0	0
ENSMUSG00000103629	0	0	0
ENSMUSG00002076531	0	0	0
ENSMUSG00000100025	0	0	0
ENSMUSG00000051285	3063	22	3087
ENSMUSG00000098201	0	0	0
ENSMUSG00000103509	91	0	91
ENSMUSG00000048538	2	0	2
ENSMUSG00000103709	0	0	0
ENSMUSG00000077244	0	0	0
ENSMUSG00000102768	0	0	0
ENSMUSG00000103498	0	0	0
ENSMUSG00000103067	0	0	0
ENSMUSG00000102320	0	0	0
ENSMUSG00000104226	0	0	0
ENSMUSG00000103903	0	0	0
ENSMUSG00000103557	0	0	0
ENSMUSG00000026312	576	0	576
ENSMUSG00000100290	0	0	0
ENSMUSG00000100758	0	0	0
ENSMUSG00000099926	0	0	0
ENSMUSG00000039748	28	2	28
ENSMUSG00000118715	0	0	0
ENSMUSG00000104158	3	1	2
ENSMUSG00000103540	3	0	3
ENSMUSG00000057363	1117	3	1114
ENSMUSG00000047216	241	1	240
ENSMUSG00000102788	0	0	0
ENSMUSG00000102160	2	0	2
ENSMUSG00000101253	0	0	5
ENSMUSG00000101846	1	8	0
ENSMUSG00000090243	2	2	0
ENSMUSG00000100701	0	0	0
ENSMUSG00000100555	34	0	34
ENSMUSG00000101395	0	0	0
ENSMUSG00000102728	1	1	0
ENSMUSG00000088848	0	0	0
ENSMUSG00002075225	0	0	0
ENSMUSG00000038702	427	2	426
ENSMUSG00000101875	0	0	0
ENSMUSG00000099732	0	0	0
ENSMUSG00000101220	0	0	0
ENSMUSG00000100020	0	0	0
ENSMUSG00000088691	0	0	0
ENSMUSG00000099884	0	0	0
ENSMUSG00000100304	0	0	0
ENSMUSG00000101453	0	0	0
ENSMUSG00000102105	0	0	0
ENSMUSG00000099943	0	0	0
ENSMUSG00002075119	0	0	0
ENSMUSG00000101687	0	0	0
ENSMUSG00000055214	688	46	646
ENSMUSG00000078184	9	0	9
ENSMUSG00000104363	0	0	0
ENSMUSG00000103277	1	1	0
ENSMUSG00000104157	168	0	168
ENSMUSG00000102446	0	0	0
ENSMUSG00000104248	0	0	0
ENSMUSG00000103471	0	0	0
ENSMUSG00000087875	0	0	0
ENSMUSG00000033007	5572	33	8132
ENSMUSG00000070695	687	4	728
ENSMUSG00000025909	498	28	470
ENSMUSG00002076179	0	0	0
ENSMUSG00000102033	0	0	0
ENSMUSG00000102647	2	0	2
ENSMUSG00000086235	1	0	1
ENSMUSG00000102253	0	0	0
ENSMUSG00002074990	0	0	0
ENSMUSG00000094429	0	0	0
ENSMUSG00000103884	3	0	3
ENSMUSG00000084353	0	0	0
ENSMUSG00000103933	0	0	0
ENSMUSG00002075967	0	0	0
ENSMUSG00000086195	0	0	0
ENSMUSG00000104504	0	0	0
ENSMUSG00000066693	0	0	0
ENSMUSG00000102316	6	0	6
ENSMUSG00000103819	0	0	0
ENSMUSG00000102871	0	0	0
ENSMUSG00000101571	0	0	0
ENSMUSG00000104428	0	0	0
ENSMUSG00000102272	0	0	0
ENSMUSG00000065625	0	0	0
ENSMUSG00000103411	1	0	1
ENSMUSG00000061024	260	5	897
ENSMUSG00000102030	2	2	0
ENSMUSG00000025911	567	13	788
ENSMUSG00000081441	2	0	2
ENSMUSG00000067879	1805	11	2267
ENSMUSG00000099827	0	0	0
ENSMUSG00000057335	1470	7	1608
ENSMUSG00000103634	2	0	2
ENSMUSG00000104154	17	0	17
ENSMUSG00000065573	0	0	0
ENSMUSG00002076271	0	0	0
ENSMUSG00000025912	48	0	48
ENSMUSG00000045210	1273	7	1509
ENSMUSG00000041763	1110	29	1440
ENSMUSG00000026504	901	415	591
ENSMUSG00000103367	0	29	1
ENSMUSG00000103584	1	1	0
ENSMUSG00002076339	0	0	0
ENSMUSG00000102475	0	0	0
ENSMUSG00000047343	7	3	4
ENSMUSG00000102211	3	0	3
ENSMUSG00000090106	0	0	0
ENSMUSG00000103251	3	0	3
ENSMUSG00000091844	2	0	2
ENSMUSG00000026483	118	0	135
ENSMUSG00000082528	0	0	0
ENSMUSG00000082012	0	0	0
ENSMUSG00000101763	0	0	0
ENSMUSG00000098611	0	0	0
ENSMUSG00000100534	0	0	0
ENSMUSG00000102904	0	0	0
ENSMUSG00002076350	0	0	0
ENSMUSG00000019699	2677	72	2710
ENSMUSG00000104391	2	0	2
ENSMUSG00000102133	0	0	0
ENSMUSG00000102749	0	0	0
ENSMUSG00000103163	0	0	0
